imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0077280,The Buddy Holly Story,The Buddy Holly Story,1978,9/6/1978,"Biography, Drama, Music",114,USA,English,Steve Rash,"Alan Swyer, John Goldrosen",Innovisions,"Gary Busey, Don Stroud, Charles Martin Smith, Conrad Janis, William Jordan, Maria Richwine, Amy Johnston, Dick O'Neill, Fred Travalena, Neva Patterson, Arch Johnson, John F. Goff, Gloria Irizarry, Jody Berry, Richard Kennedy","The story of the life and career of the early rock and roll singer, from his meteoric rise to stardom, to his marriage and untimely death.",7.2,8064,"$1,200,000 ","$14,363,400 ",14363400.00,78,66,33
tt0810784,Bright Star,Bright Star,2009,6/11/2010,"Biography, Drama, Romance",119,"UK, Australia, France","English, French",Jane Campion,"Jane Campion, Jane Campion",Pathรฉ Renn Productions,"Abbie Cornish, Ben Whishaw, Paul Schneider, Kerry Fox, Edie Martin, Thomas Brodie-Sangster, Claudie Blakley, Gerard Monaco, Antonia Campbell-Hughes, Samuel Roukin, Amanda Hale, Lucinda Raikes, Samuel Barnett, Jonathan Aris, Olly Alexander",The three-year romance between 19th-century poet John Keats and Fanny Brawne near the end of his life.,6.9,24991,"$8,500,000 ","$4,444,637 ",14374652.00,81,115,225
tt0093278,Ishtar,Ishtar,1987,12/23/1987,"Action, Adventure, Comedy",107,USA,English,Elaine May,Elaine May,Columbia Pictures,"Warren Beatty, Dustin Hoffman, Isabelle Adjani, Charles Grodin, Jack Weston, Tess Harper, Carol Kane, Aharon Ipalรฉ, Fijad Hageb, David Margulies, Rose Arrick, Julie Garfield, Cristine Rose, Robert V. Girolami, Abe Kroll","Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the C.I.A., the Emir of Ishtar, and the rebels trying to overthrow his regime.",4.4,10110,"$55,000,000 ","$14,375,181 ",14375181.00,52,148,54
tt0319524,Contratto d'Amore,How to Deal,2003,7/18/2003,"Comedy, Drama, Romance",101,USA,English,Clare Kilner,"Sarah Dessen, Neena Beber",Focus Features,"Mandy Moore, Allison Janney, Trent Ford, Alexandra Holden, Dylan Baker, Nina Foch, Mackenzie Astin, Connie Ray, Mary Catherine Garrison, Sonja Smits, Laura Catalano, Ray Kahnert, Andrew Gillies, John White, Alison MacLeod","A teenager (Moore), disillusioned by too many examples of love gone wrong, refuses to believe that true love exists. Then this new guy (Ford) comes along...",5.6,9142,"$16,000,000 ","$14,195,227 ",14390329.00,45,97,45
tt0085636,Halloween III - Il signore della notte,Halloween III: Season of the Witch,1982,10/22/1982,"Horror, Mystery, Sci-Fi",98,USA,English,Tommy Lee Wallace,Tommy Lee Wallace,Dino De Laurentiis Company,"Tom Atkins, Stacey Nelkin, Dan O'Herlihy, Michael Currie, Ralph Strait, Jadeen Barbor, Brad Schacter, Garn Stephens, Nancy Kyes, Jonathan Terry, Al Berry, Wendy Wessberg, Essex Smith, Maidie Norman, John MacBride",Kids all over America want Silver Shamrock masks for Halloween. Doctor Daniel Challis seeks to uncover a plot by Silver Shamrock owner Conal Cochran.,4.9,41933,"$2,500,000 ","$14,400,000 ",14400000.00,50,679,213
tt0167203,Sognando l'Africa,I Dreamed of Africa,2000,5/26/2000,"Adventure, Biography, Drama",114,USA,English,Hugh Hudson,"Kuki Gallmann, Paula Milne",Columbia Pictures,"Kim Basinger, Vincent Perez, Liam Aiken, Garrett Strommen, Eva Marie Saint, Daniel Craig, Lance Reddick, Connie Chiume, James Ngobese, Joko Scott, Nick Boraine, Susan Danford, Ian Roberts, Susan Monteregge, Jessica Perritt","Kuki, a divorced Italian socialite, changes her life after a serious car crash. She accepts a marriage proposal from Paolo Gallmann, a man she doesn't know well, and she moves to Kenya with...",5.7,4314,"$50,000,000 ","$6,651,522 ",14400327.00,33,69,54
tt0120857,Un tรจ con Mussolini,Un tรจ con Mussolini,1999,3/26/1999,"Comedy, Drama, War",117,"Italy, UK","English, Italian",Franco Zeffirelli,"John Mortimer, Franco Zeffirelli",Medusa Film,"Cher, Judi Dench, Joan Plowright, Maggie Smith, Lily Tomlin, Baird Wallace, Charlie Lucas, Massimo Ghini, Paolo Seganti, Claudio Spadaro, Mino Bellei, Paul Chequer, Tessa Pritchard, Michael Williams, Paula Jacobs",An orphaned Italian boy is raised amongst a circle of British and American women living in Mussolini's Italy before and during World War II.,6.9,10836,"$12,000,000 ","$14,401,563 ",14401563.00,53,163,65
tt4183692,Woodlawn,Woodlawn,2015,10/16/2015,"Drama, Sport",123,USA,English,"Andrew Erwin, Jon Erwin","Jon Erwin, Todd Gerelds",Kevin Downes Productions,"Sean Astin, Nic Bishop, Caleb Castille, Sherri Shepherd, Jon Voight, Joy Brunson, Lance E. Nichols, DeVon Franklin, C. Thomas Howell, Kevin Sizemore, Brett Rice, Virginia Williams, Brando Eaton, Richard Kohnke, Jet Jurgensmeyer",A gifted high school football player must learn to embrace his talent and his faith as he battles racial tensions on and off the field.,6.5,6528,"$12,000,000 ","$14,394,097 ",14401617.00,57,59,19
tt4056738,Do You Believe?,Do You Believe?,2015,3/20/2015,Drama,120,USA,English,Jon Gunn,"Chuck Konzelman, Cary Solomon",Pure Flix Entertainment,"Grifon Aldren, Sean Astin, Brian Bosworth, Valerie Domรญnguez, Delroy Lindo, Andrea Logan, Lee Majors, William Matthews, Ted McGinley, Tracy Melchior, Makenzie Moss, Alexa PenaVega, Madison Pettis, Cybill Shepherd, Shwayze","When a pastor is shaken by the visible faith of a street corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate.",6.1,6989,"$2,300,000 ","$12,985,600 ",14410698.00,22,77,13
tt0087799,La notte della cometa,Night of the Comet,1984,11/16/1984,"Comedy, Horror, Sci-Fi",95,USA,English,Thom Eberhardt,Thom Eberhardt,Atlantic Entertainment Group,"Robert Beltran, Catherine Mary Stewart, Kelli Maroney, Sharon Farrell, Mary Woronov, Geoffrey Lewis, Peter Fox, John Achorn, Michael Bowen, Devon Ericson, Lissa Layng, Ivan E. Roth, Janice Kawaye, Chance Boyer, Andrew Boyer","A comet wipes out most of life on Earth, leaving two Valley Girls fighting against cannibal zombies and a sinister group of scientists.",6.4,17971,"$700,000 ","$14,418,922 ",14418922.00,59,194,154
tt2358925,Affare fatto,Unfinished Business,2015,5/7/2015,"Comedy, Drama",91,USA,English,Ken Scott,Steve Conrad,Regency Enterprises,"Vince Vaughn, Tom Wilkinson, Dave Franco, Sienna Miller, June Diane Raphael, Britton Sear, Ella Anderson, Nick Frost, James Marsden, Ken Scott, Kasia Malinowska, Carmen Lopez, Melissa McMeekin, Michael Krabbe, Uwe Ochsenknecht","A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives. But what began as a routine business trip goes off the rails in every way imaginable, and unimaginable.",5.4,31465,"$35,000,000 ","$10,219,501 ",14431253.00,32,119,98
tt6476140,Serenity - L'isola dell'inganno,Serenity,2019,7/18/2019,"Drama, Mystery, Thriller",106,"UK, USA","English, French",Steven Knight,Steven Knight,Blue Budgie Films Limited,"Matthew McConaughey, Anne Hathaway, Diane Lane, Jason Clarke, Djimon Hounsou, Jeremy Strong, Charlotte Butler, David Butler, Rafael Sayegh, Michael Richard, Robert Hobbs, Kenneth Fok, Garion Dowds, John Whiteley, Edeen Bhugeloo",A fishing boat captain juggles facing his mysterious past and finding himself ensnared in a reality where nothing is what it seems.,5.4,33464,"$25,000,000 ","$8,547,045 ",14454622.00,37,581,173
tt3387266,A United Kingdom: L'amore che ha cambiato la storia,A United Kingdom,2016,2/2/2017,"Biography, Drama, History",111,"Czech Republic, UK, France, USA","Tswana, English",Amma Asante,"Guy Hibbert, Susan Williams",Fox Searchlight Pictures,"David Oyelowo, Rosamund Pike, Tom Felton, Jack Davenport, Laura Carmichael, Terry Pheto, Jessica Oyelowo, Vusi Kunene, Nicholas Lyndhurst, Arnold Oceng, Anastasia Hille, Charlotte Hope, Theo Landey, Abena Ayivor, Jack Lowden","The story of King Seretse Khama of Botswana and how his loving but controversial marriage to a British white woman, Ruth Williams, put his kingdom into political and diplomatic turmoil.",6.8,13649,"$14,000,000 ","$3,902,185 ",14459330.00,65,79,164
tt0326856,L'invidia del mio migliore amico,Envy,2004,8/6/2004,Comedy,99,USA,English,Barry Levinson,Steve Adams,DreamWorks,"Ben Stiller, Jack Black, Rachel Weisz, Amy Poehler, Christopher Walken, Ariel Gade, Sam Lerner, Lily Jackson, Connor Matheus, Hector Elias, Angee Hughes, Manny Kleinmuntz, Blue Deckert, John Gavigan, Terry Bozeman",A man becomes increasingly jealous of his friend's newfound success.,4.8,29593,"$40,000,000 ","$13,562,325 ",14494036.00,31,181,82
tt0064782,La ballata della cittร  senza nome,Paint Your Wagon,1969,5/27/1970,"Comedy, Drama, Musical",164,USA,English,Joshua Logan,"Alan Jay Lerner, Alan Jay Lerner",Alan Jay Lerner Productions,"Lee Marvin, Clint Eastwood, Jean Seberg, Harve Presnell, Ray Walston, Tom Ligon, Alan Dexter, William O'Connell, Benny Baker, Alan Baxter, Paula Trueman, Robert Easton, Geoffrey Norman, H.B. Haggerty, Terry Jenkins",Two unlikely prospector partners share the same wife in a California gold rush mining town.,6.6,12067,"$20,000,000 ","$14,500,000 ",14500000.00,50,128,26
tt0119086,Una ragazza sfrenata,Excess Baggage,1997,5/19/1998,"Action, Comedy, Crime",101,USA,English,Marco Brambilla,"Max D. Adams, Max D. Adams",Columbia Pictures,"Alicia Silverstone, Benicio Del Toro, Christopher Walken, Jack Thompson, Harry Connick Jr., Nicholas Turturro, Michael Bowen, Robert Wisden, Leland Orser, Sally Kirkland, Hiro Kanagawa, Brendan Beiser, Demetri Goritsas, Jorge Vargas, Danielle Saklofsky","A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead.",5.4,12518,"$20,000,000 ","$14,515,490 ",14515490.00,34,106,48
tt0058461,Per un pugno di dollari,Per un pugno di dollari,1964,9/12/1964,"Action, Drama, Western",99,"Italy, Spain, West Germany","Italian, Spanish",Sergio Leone,"Adriano Bolzoni, Mark Lowell",Jolly Film,"Clint Eastwood, Marianne Koch, Gian Maria Volontรจ, Wolfgang Lukschy, Sieghardt Rupp, Joseph Egger, Antonio Prieto, Josรฉ Calvo, Margarita Lozano, Daniel Martรญn, Benito Stefanelli, Mario Brega, Bruno Carotenuto, Aldo Sambrell","A wandering gunfighter plays two rival families against each other in a town torn apart by greed, pride, and revenge.",8,192338,"$200,000 ","$14,500,000 ",14516248.00,65,299,111
tt0096054,School Daze,School Daze,1988,2/12/1988,"Comedy, Drama, Musical",121,USA,English,Spike Lee,Spike Lee,Columbia Pictures,"Laurence Fishburne, Giancarlo Esposito, Tisha Campbell-Martin, Kyme, Joe Seneca, Ellen Holly, Art Evans, Ossie Davis, Bill Nunn, James Bond III, Branford Marsalis, Kadeem Hardison, Eric Payne, Spike Lee, Anthony Thompkins",A not so popular young man wants to pledge to a popular fraternity at his historically black college.,6,6271,"$6,500,000 ","$14,545,844 ",14545844.00,52,43,24
tt0100935,Cuore selvaggio,Wild at Heart,1990,10/26/1990,"Comedy, Crime, Drama",125,USA,"English, Spanish",David Lynch,"Barry Gifford, David Lynch",PolyGram Filmed Entertainment,"Nicolas Cage, Laura Dern, Willem Dafoe, J.E. Freeman, Crispin Glover, Diane Ladd, Calvin Lockhart, Isabella Rossellini, Harry Dean Stanton, Grace Zabriskie, Sherilyn Fenn, Marvin Kaplan, William Morgan Sheppard, David Patrick Kelly, Freddie Jones",Young lovers Sailor and Lula run from the variety of weirdos that Lula's mom has hired to kill Sailor.,7.2,81156,"$9,500,000 ","$14,560,247 ",14560247.00,52,234,126
tt0077413,Assassinio sul Nilo,Death on the Nile,1978,11/16/1978,"Crime, Drama, Mystery",140,UK,"English, French, Arabic, German",John Guillermin,Anthony Shaffer,Mersham Productions Ltd.,"Peter Ustinov, Jane Birkin, Lois Chiles, Bette Davis, Mia Farrow, Jon Finch, Olivia Hussey, I.S. Johar, George Kennedy, Angela Lansbury, Simon MacCorkindale, David Niven, Maggie Smith, Jack Warden, Harry Andrews","As Hercule Poirot enjoys a luxurious cruise down the Nile, a newlywed heiress is found murdered on board. Can Poirot identify the killer before the ship reaches the end of its journey?",7.3,27349,"$7,920,000 ","$14,560,084 ",14560471.00,59,138,53
tt0087050,Grano rosso sangue,Children of the Corn,1984,10/16/1984,"Horror, Thriller",92,USA,English,Fritz Kiersch,"Stephen King, George Goldsmith",Hal Roach Studios,"Peter Horton, Linda Hamilton, R.G. Armstrong, John Franklin, Courtney Gains, Robby Kiger, Anne Marie McEvoy, Julie Maddalena, Jonas Marlowe, John Philbin, Dan Snook, David Cowen, Suzy Southam, D.G. Johnson, Patrick Boylan",A young couple is trapped in a remote town where a dangerous religious cult of children believes that everyone over age 18 must be killed.,5.7,46102,"$800,000 ","$14,568,989 ",14568989.00,45,257,142
